Start Date	End Date	UPC	ISRC/ISBN	Vendor Identifier	Quantity	Partner Share	Extended Partner Share	Partner Share Currency	Sales or Return	Apple Identifier	Artist/Show/Developer/Author	Title	Label/Studio/Network/Developer/Publisher	Grid	Product Type Identifier	ISAN/Other Identifier	Country Of Sale	Pre-order Flag	Promo Code	Customer Price	Customer Currency
02/01/2026	02/28/2026		JPA961200185	JPA961200185	94			JPY		899584039	GOKUMON(UchikubiGokumonDoukoukai)	ファミチキ	Living,Dining&kitchen Records		H3		JP				
02/01/2026	02/28/2026		JPA961300056	JPA961300056	1			JPY		718769268	JAWEYE	Nearly Equal	RUN RUN RUN Records		H3		JP				
02/01/2026	02/28/2026		JPA961430001	JPA961430001	424			JPY		899564396	日食なつこ	水流のロック	Foster music		H3		JP				
02/01/2026	02/28/2026		JPA960510046	JPA960510046	2			JPY		74975560	Runt Star	Sunny	Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA960500027	JPA960500027	9			JPY		128916006	かりゆし58	でいご	RUN RUN RUN Record		H3		JP				
02/01/2026	02/28/2026		JPA962080001	JPA962080001	6			JPY		1495347664	Ibe CALLER	春風	TONIGHT RECORDS		H3		JP				
02/01/2026	02/28/2026		JPA962080357	JPA962080357	1			JPY		1541133129	なみへぇ	合法少女	NAMI UEHARA		H3		JP				
02/01/2026	02/28/2026		JPA961700057	JPA961700057	87			JPY		1286480668	GOKUMON(UchikubiGokumonDoukoukai)	ニクタベイコウ!	Living,Dining&kitchen Records		H3		JP				
02/01/2026	02/28/2026		JPA961700011	JPA961700011	3			JPY		1221787468	グミ	blue!!	Living,Dining&kitchen Records		H3		JP				
02/01/2026	02/28/2026		GBRBE0799961	GBRBE0799961	16			JPY		535771339	ゴールデンファイト・オールスターズ	Iron Man	Continental Music		H3		JP				
02/01/2026	02/28/2026		JPA961610014	JPA961610014	2			JPY		1078148892	かりゆし58	証(AL.Ver.)	Living,Dining&kitchen Records/Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA961000170	JPA961000170	145			JPY		386765270	04 Limited Sazabys	Standing Here	Run Run Run Records		H3		JP				
02/01/2026	02/28/2026		JPA960510013	JPA960510013	1			JPY		74444685	Sal the Soul	L.o.v.e.l.y	Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA961900048	JPA961900048	2			JPY		1481806378	ドラマチックアラスカ	for You!!	Living,Dining&kitchen Records		H3		JP				
02/01/2026	02/28/2026		JPA961100159	JPA961100159	2			JPY		460339428	knotlamp	Oblivion Color	Run Run Run Records		H3		JP				
02/01/2026	02/28/2026		JPA961000194	JPA961000194	45			JPY		383818990	Youmou to Ohana	Mr.アンブレラ	Living Records Tokyo*		H3		JP				
02/01/2026	02/28/2026		JPA961880018	JPA961880018	2			JPY		1348227121	セックスマシーン	頭の良くなるラブソング(新録)	POWER RECORDS		S3		JP				
02/01/2026	02/28/2026		JPA960700375	JPA960700375	63			JPY		272512843	ガガガSP	My First Kiss	俺様レコード		H3		JP				
02/01/2026	02/28/2026		JPA960700381	JPA960700381	3			JPY		292035872	Lucy In the Sky	expiation	Living Records Tokyo*		H3		JP				
02/01/2026	02/28/2026		GBRBE0799970	GBRBE0799970	8			JPY		535771342	ゴールデンファイト・オールスターズ	Speed	Continental Music		H3		JP				
02/01/2026	02/28/2026		JPA960700356	JPA960700356	22			JPY		270003588	Youmou to Ohana	揺れる	Living Records Tokyo		H3		JP				
02/01/2026	02/28/2026		JPA960610032	JPA960610032	16			JPY		310819288	Toki Asako	Down Town	living dining & kitchen Records		H3		JP				
02/01/2026	02/28/2026		JPA960510077	JPA960510077	1			JPY		88351622	安斉肇, みうらじゅん	リメンバーNOTO	Pacific Records		S3		JP				
02/01/2026	02/28/2026		JPA960800045	JPA960800045	1			JPY		280239812	MY SUMMER PLAN	Love You Online	RUN RUN RUN Records		H3		JP				
02/01/2026	02/28/2026		JPA960900128	JPA960900128	2			JPY		849703926	UDAGAWA JAZZ PROJECT	Daybreak	Living Records Tokyo*		H3		JP				
02/01/2026	02/28/2026		JPA961100164	JPA961100164	12			JPY		455616598	Youmou to Ohana	Doop Doo De Doop	Living Records Tokyo*/LD&K		S3		JP				
02/01/2026	02/28/2026		JPA961300045	JPA961300045	20			JPY		718758563	GOKUMON(UchikubiGokumonDoukoukai)	ヤキトリズム	living,dining&kitchen Records		H3		JP				
02/01/2026	02/28/2026		JPA960800079	JPA960800079	3			JPY		281301686	Lucy In the Sky	I Won't Last a Day Without You	Living Records Tokyo		S3		JP				
02/01/2026	02/28/2026		JPA961010023	JPA961010023	365			JPY		450124633	かりゆし58	流星	Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA960500015	JPA960500015	4			JPY		383563959	GOLLBETTY	Can't Stop!	Run Run Run Records		H3		JP				
02/01/2026	02/28/2026		JPA960800131	JPA960800131	4			JPY		314161621	ガガガSP	八月の出来事	俺様レコード		H3		JP				
02/01/2026	02/28/2026		JPA960510001	JPA960510001	21			JPY		73378106	Toki Asako	Just One of Those Things	Pacific Records		S3		JP				
02/01/2026	02/28/2026		AUBJ00500081	AUBJ00500081	1			JPY		262658900	Beau Young	Peace Be With You (Live)	MELLOW GROOVE		H3		JP				
02/01/2026	02/28/2026		JPA961880126	JPA961880126	1			JPY		1434657609	THEラブ人間	こんなもんじゃねえんだ	喫茶恋愛至上主義		H3		JP				
02/01/2026	02/28/2026		JPA960910018	JPA960910018	5			JPY		339967201	かりゆし58	ピクニック	Pacific Records		H3		JP				
02/01/2026	02/28/2026		SE2TQ1100105	SE2TQ1100105	1			JPY		483352972	The Quiet Nights Orchestra	Falling for You	Continental Music		S3		JP				
02/01/2026	02/28/2026		JPA961800001	JPA961800001	3			JPY		1348231515	ドラマチックアラスカ	ライブキッズあるあるのテーマ	ライブキッズあるある		H3		JP				
02/01/2026	02/28/2026		JPA960810012	JPA960810012	1			JPY		272650979	勝手に観光協会(みうらじゅん&安斎肇)	やるねさいたま(埼玉県)	Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA961880006	JPA961880006	1			JPY		1348227107	セックスマシーン	わかっておくれよ(新録)	POWER RECORDS		H3		JP				
02/01/2026	02/28/2026		JPA961100030	JPA961100030	1			JPY		430516521	JAWEYE	Chaos Me	RUN RUN RUN Records		H3		JP				
02/01/2026	02/28/2026		JPA960800168	JPA960800168	1			JPY		289328746	Keito Blow	My Lovin'	living dining & kitchen Records		H3		JP				
02/01/2026	02/28/2026		JPA961880046	JPA961880046	1			JPY		1505307313	ReVision of Sence	負け犬のパーティー	BUSU RECORDS		H3		JP				
02/01/2026	02/28/2026		GBCMZ0600154	GBCMZ0600154	2			JPY		251389663	Nato	Basket Case	LD&K International		S3		JP				
02/01/2026	02/28/2026		JPA961580035	JPA961580035	7			JPY		1029447490	Cocoro Auction	プリズム	CLOUD ROVER RECORDS		H3		JP				
02/01/2026	02/28/2026		JPA960510171	JPA960510171	34			JPY		74977048	Straightener	走る岩	Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA961100249	JPA961100249	8			JPY		479461054	千葉はな	I Say a Little Prayer	Living Records Tokyo*		H3		JP				
02/01/2026	02/28/2026		JPA961680101	JPA961680101	1			JPY		1187126385	セックスマシーン	別れの合図	POWER RECORDS		H3		JP				
02/01/2026	02/28/2026		JPA961700092	JPA961700092	6			JPY		1336414988	キイチビール&ザ・ホーリーティッツ	ちっちゃなハート	PTA		H3		JP				
02/01/2026	02/28/2026		JPA961900051	JPA961900051	1			JPY		1481806381	ドラマチックアラスカ	どろどろり	Living,Dining&kitchen Records		H3		JP				
02/01/2026	02/28/2026		JPA960910023	JPA960910023	380			JPY		351577819	かりゆし58	オワリはじまり	Pacific Records		S3		JP				
02/01/2026	02/28/2026		JPA960800211	JPA960800211	1			JPY		297563258	MY SUMMER PLAN	White Breath	Run Run Run Records		H3		JP				
02/01/2026	02/28/2026		JPA961500010	JPA961500010	51			JPY		1057078045	日食なつこ	ヒーロー失踪	Living,Dining&kitchen Records		H3		JP				
02/01/2026	02/28/2026		JPA960800259	JPA960800259	1			JPY		300643390	THE LIVING GARDEN	Space Cowboy Feat. Luz Fonte	Living Records Tokyo*		H3		JP				
02/01/2026	02/28/2026		JPA961000034	JPA961000034	1			JPY		979168339	Tahta Menezes	Time After Time	Living Records Tokyo*		H3		JP				
02/01/2026	02/28/2026		JPA960590829	JPA960590829	2			JPY		74432513	Tsuji Ayano	酔いしれて	Living,dining&kitchen Records		S3		JP				
02/01/2026	02/28/2026		JPB600761803	JPB600761803	2			JPY		310819257	Toki Asako	ファンタジア	living dining & kitchen Records		H3		JP				
02/01/2026	02/28/2026		JPA961200001	JPA961200001	4			JPY		1078148739	かりゆし58	ゆい	Living,Dining&kitchen Records/Pacific Records		H3		JP				
02/01/2026	02/28/2026		AUBJ00500020	AUBJ00500020	14			JPY		262658338	Beau Young	Just a Memory	MELLOW GROOVE		H3		JP				
02/01/2026	02/28/2026		JPA960710012	JPA960710012	2			JPY		261601357	極東ラヴァーズオーケストラ	幸せな結末	Pacific Records		S3		JP				
02/01/2026	02/28/2026		JPA961000004	JPA961000004	2			JPY		351605327	Youmou to Ohana	Day Dream Believer〜ママのためのライブver.〜	Living Records Tokyo*		H3		JP				
02/01/2026	02/28/2026		JPA961110011	JPA961110011	2			JPY		490072872	SCOTT GOES FOR	Together	Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA960591070	JPA960591070	8			JPY		74245221	ガガガSP	言葉	RUN RUN RUN Records		H3		JP				
02/01/2026	02/28/2026		BRB580600117	BRB580600117	7			JPY		215087552	Bob Tostes	It's Going to Take Some Time	LD&K international		H3		JP				
02/01/2026	02/28/2026		JPA961780003	JPA961780003	1			JPY		1505307306	ReVision of Sence	ヨノナカカオ	BUSU RECORDS		H3		JP				
02/01/2026	02/28/2026		JPA960700326	JPA960700326	25			JPY		265839792	かりゆし58	きっと今夜だろう	living,dining&kitchen Records		H3		JP				
02/01/2026	02/28/2026		JPA961100301	JPA961100301	4			JPY		497324637	Ayako Nakanomori	True Colors	living,dining&kitchen Records		H3		JP				
02/01/2026	02/28/2026		JPA961300022	JPA961300022	16			JPY		979461021	Youmou to Ohana	うたの手紙〜ありがとう〜	Living Records Tokyo* / Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA961700072	JPA961700072	15			JPY		1320853144	オメでたい頭でなにより	wosushi~ウォールオブ寿司~	NANIYORI RECORDS		H3		JP				
02/01/2026	02/28/2026		JPA961800095	JPA961800095	47			JPY		1441963201	日食なつこ	8月32日	Living,Dining&kitchen Records		H3		JP				
02/01/2026	02/28/2026		JPA961000246	JPA961000246	1			JPY		439627002	Counter Reset	残酷な天使のテーゼ	RUN RUN RUN Records		S3		JP				
02/01/2026	02/28/2026		JPA961300018	JPA961300018	59			JPY		623192366	Youmou to Ohana	犬みたいな人	Living Records Tokyo*		H3		JP				
02/01/2026	02/28/2026		JPA961000199	JPA961000199	54			JPY		383819004	Youmou to Ohana	少年時代	Living Records Tokyo*		H3		JP				
02/01/2026	02/28/2026		JPA960510025	JPA960510025	3			JPY		73377727	Sugar Mama	サーカスの夜	Living,dining&Kitchen Records		H3		JP				
02/01/2026	02/28/2026		JPA960810007	JPA960810007	1			JPY		272650974	勝手に観光協会(みうらじゅん&安斎肇)	ガッタ山形(山形県)	Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA961300012	JPA961300012	58			JPY		623192360	Youmou to Ohana	ホワイト	Living Records Tokyo*		H3		JP				
02/01/2026	02/28/2026		JPA961000048	JPA961000048	2			JPY		979168353	Georgeana Bonow	I'm Yours	Living Records Tokyo*		H3		JP				
02/01/2026	02/28/2026		JPA960510008	JPA960510008	1			JPY		74443072	Sal the Soul	Moody Swing	Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA960720012	JPA960720012	3			JPY		275188319	極東ラヴァーズオーケストラ	桜色舞うころ	Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA960900066	JPA960900066	1			JPY		323943597	Youmou to Ohana	晴れのち晴れ	Living Records Tokyo*		S3		JP				
02/01/2026	02/28/2026		JPA960700334	JPA960700334	1			JPY		264316208	ガガガSP	すばらしき人生	俺様レコード		S3		JP				
02/01/2026	02/28/2026		JPA960900048	JPA960900048	6			JPY		1222640034	ガガガSP	あの頃の僕は君にとってどう見えるかい	俺様レコード/ Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA960510218	JPA960510218	9			JPY		78954974	Toki Asako	私のお気に入り	Pacific Records		S3		JP				
02/01/2026	02/28/2026		GBCMZ0502372	GBCMZ0502372	1			JPY		204814907	Don Campbell	Living la Vida Loca	LD&K International		H3		JP				
02/01/2026	02/28/2026		JPA960700918	JPA960700918	1			JPY		256829079	ガガガSP	これからの日々	俺様レコード		S3		JP				
02/01/2026	02/28/2026		GBCMZ0503148	GBCMZ0503148	2			JPY		251485417	Infra Redman U feat.Madeline & Jazzwad	Candy Shop	LD&K International		H3		JP				
02/01/2026	02/28/2026		JPA960700290	JPA960700290	2			JPY		264168709	seewees	稲毛海岸	Living,Dininng&Kitchen Records		H3		JP				
02/01/2026	02/28/2026		JPA960700355	JPA960700355	2			JPY		270003532	Youmou to Ohana	ララルラ ラルララ(バンドバージョン)	Living Records Tokyo		S3		JP				
02/01/2026	02/28/2026		JPA961710014	JPA961710014	13			JPY		1287050387	かりゆし58	Say hi,say goodbye	Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA960900002	JPA960900002	29			JPY		306384990	kotoringo	The April Fools	Living Records Tokyo*		H3		JP				
02/01/2026	02/28/2026		JPA960600093	JPA960600093	5			JPY		195963769	かりゆし58	夏草恋歌	RUNRUNRUN records		S3		JP				
02/01/2026	02/28/2026		JPA961100018	JPA961100018	2			JPY		423533000	ガガガSP	ユーコ	俺様レコード		S3		JP				
02/01/2026	02/28/2026		JPA961510008	JPA961510008	11			JPY		995900932	ドラマチックアラスカ	世界の始まり	Living,Dining&Kitchen Records/Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA961580021	JPA961580021	17			JPY		1018693073	バズマザーズ	ユナ	Living,Dining&Kitchen Records		H3		JP				
02/01/2026	02/28/2026		JPA961000205	JPA961000205	1			JPY		389087664	knotlamp	Into the sky	Run Run Run Records		S3		JP				
02/01/2026	02/28/2026		JPA960900137	JPA960900137	4			JPY		329831294	南波志帆	じさくじえんど	Living Records Tokyo		H3		JP				
02/01/2026	02/28/2026		JPA960510223	JPA960510223	3			JPY		204696092	Toki Asako	Takin' It Slow	LD&K		H3		JP				
02/01/2026	02/28/2026		JPA961400095	JPA961400095	89			JPY		899584028	GOKUMON(UchikubiGokumonDoukoukai)	Don-Gara	Living,Dining&kitchen Records		H3		JP				
02/01/2026	02/28/2026		BRB580900137	BRB580900137	3			JPY		374473071	Adam Dunning	The Girl Is Mine	Living Records Tokyo*		H3		JP				
02/01/2026	02/28/2026		JPA960510100	JPA960510100	1			JPY		88356814	安斉肇, みうらじゅん	恋のタイフーン	Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA960510148	JPA960510148	2			JPY		74976318	Coo Doo's	Intro (台風18号)	Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA961800064	JPA961800064	7			JPY		1436671927	Yuki Akira	ナナジュウヨンオクノセカイ - 弾き語り -	Living,Dining&kitchen Records		H3		JP				
02/01/2026	02/28/2026		JPA960610034	JPA960610034	17			JPY		206348561	Toki Asako	土曜日の恋人	Pacific Records / LD&K inc.		S3		JP				
02/01/2026	02/28/2026		JPA960800182	JPA960800182	11			JPY		295593656	南波志帆	ストーリー	Living Records Tokyo		H3		JP				
02/01/2026	02/28/2026		JPA960590245	JPA960590245	32			JPY		74432165	Cymbals	My Patric	Living,dining&kitchen Records		H3		JP				
02/01/2026	02/28/2026		JPA960900194	JPA960900194	10			JPY		343512141	Youmou to Ohana	キーラの森	Living Records Tokyo*		H3		JP				
02/01/2026	02/28/2026		JPA960600073	JPA960600073	1739			JPY		450124439	かりゆし58	アンマー	Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA962080119	JPA962080119	1			JPY		1509380808	alcott	あなたが主役だ	CLOUD ROVER		H3		JP				
02/01/2026	02/28/2026		JPA960800075	JPA960800075	10			JPY		281110305	knotlamp	夜空	RUN RUN RUN Records		H3		JP				
02/01/2026	02/28/2026		JPA961680021	JPA961680021	34			JPY		1122985849	バズマザーズ	スクールカースト	HZL Record		H3		JP				
02/01/2026	02/28/2026		BRB580700305	BRB580700305	6			JPY		374473105	Rachelle Spring	Baby Be Mine	Living Records Tokyo*		S3		JP				
02/01/2026	02/28/2026		BRB580700192	BRB580700192	2			JPY		269362549	Barbara Mendes	Golden Lady	LD&K international		H3		JP				
02/01/2026	02/28/2026		JPA961880122	JPA961880122	5			JPY		1434671972	THE BOYS&GIRLS	国道恍惚線	THE BONSAI RECORDS		H3		JP				
02/01/2026	02/28/2026		BRB580700308	BRB580700308	14			JPY		274511635	Paulinho Loureiro	Man In the Mirror	LD&K International		H3		JP				
02/01/2026	02/28/2026		JPA961200003	JPA961200003	2			JPY		500062095	GHOST COMPANY	Yeah!めっちゃホリデイ	RUN RUN RUN Records		H3		JP				
02/01/2026	02/28/2026		JPA960700157	JPA960700157	9			JPY		219638690	ガガガSP	心の空	俺様レコード		S3		JP				
02/01/2026	02/28/2026		JPA960910005	JPA960910005	30			JPY		310821441	かりゆし58	レイニー・レイニー	Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA960810030	JPA960810030	1			JPY		272651000	勝手に観光協会(みうらじゅん&安斎肇)	ブッツ仏像(奈良県)	Pacific Records		S3		JP				
02/01/2026	02/28/2026		JPA960510164	JPA960510164	1			JPY		74976866	Straightener	Double Header	Pacific Records		S3		JP				
02/01/2026	02/28/2026		JPA960591125	JPA960591125	7			JPY		74246506	セックスマシーン	いい人どまり	RUN RUN RUN Records		H3		JP				
02/01/2026	02/28/2026		JPA961000204	JPA961000204	91			JPY		386765283	04 Limited Sazabys	My Life	Run Run Run Records		H3		JP				
02/01/2026	02/28/2026		JPA960900135	JPA960900135	6			JPY		329831234	南波志帆	クラスメイト	Living Records Tokyo		H3		JP				
02/01/2026	02/28/2026		BRB581000384	BRB581000384	4			JPY		979172810	Priscilla Mariano	Reality	Living Records Tokyo*		H3		JP				
02/01/2026	02/28/2026		JPA960700155	JPA960700155	2			JPY		1078148736	かりゆし58	そばの唄	Living,Dining&kitchen Records/Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA960810039	JPA960810039	1			JPY		272651016	勝手に観光協会(みうらじゅん&安斎肇)	野球坊ちゃん(愛媛県)	Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA961510025	JPA961510025	54			JPY		1479174953	GOKUMON(UchikubiGokumonDoukoukai)	Tavemono No Urami	Living,Dining&kitchen Records		H3		JP				
02/01/2026	02/28/2026		JPA960600093	JPA960600093	68			JPY		195963769	かりゆし58	夏草恋歌	RUNRUNRUN records		H3		JP				
02/01/2026	02/28/2026		JPA960810026	JPA960810026	1			JPY		272650994	勝手に観光協会(みうらじゅん&安斎肇)	びわ湖一円(滋賀県)	Pacific Records		S3		JP				
02/01/2026	02/28/2026		JPA961000288	JPA961000288	1			JPY		403456814	Tensi Love	Fly Away	LD&K Korea		H3		JP				
02/01/2026	02/28/2026		JPA961580024	JPA961580024	20			JPY		1018693076	バズマザーズ	文系絶賛宿酔中	Living,Dining&Kitchen Records		H3		JP				
02/01/2026	02/28/2026		JPA960510162	JPA960510162	26			JPY		74976816	Straightener	The Meaning	Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA960590840	JPA960590840	1			JPY		74974405	Poly Abc	Homing Pigeon	Living,dining&kitchen Records		H3		JP				
02/01/2026	02/28/2026		JPA960700383	JPA960700383	3			JPY		292035874	Lucy In the Sky	don't worry be happy	Living Records Tokyo*		H3		JP				
02/01/2026	02/28/2026		ITB061000177	ITB061000177	2			JPY		403459855	Cuban Jazz Combo	Celebration	Continental Music		S3		JP				
02/01/2026	02/28/2026		JPA960510232	JPA960510232	1			JPY		204689772	Toki Asako	Break Out	LD&K		H3		JP				
02/01/2026	02/28/2026		JPA961410024	JPA961410024	15			JPY		916745054	かりゆし58	大金星	Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA960900070	JPA960900070	59			JPY		323943630	Youmou to Ohana	Big Yellow Taxi	Living Records Tokyo*		H3		JP				
02/01/2026	02/28/2026		JPA961000042	JPA961000042	2			JPY		979168347	Marcela Mangabeira	Every Little Thing You Do	Living Records Tokyo*		H3		JP				
02/01/2026	02/28/2026		JPA961510001	JPA961510001	40			JPY		981376157	ドラマチックアラスカ	無理無理無理	Living,Dining&kitchen Records		H3		JP				
02/01/2026	02/28/2026		JPA961010038	JPA961010038	311			JPY		450124590	かりゆし58	風のように	Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA961900006	JPA961900006	38			JPY		1451959171	GOKUMON(UchikubiGokumonDoukoukai)	我が内戦	living,dining&kitchen Records		H3		JP				
02/01/2026	02/28/2026		JPA960800276	JPA960800276	2			JPY		339968653	バーボンズ	さくら色	living, dining & kitchen Records		H3		JP				
02/01/2026	02/28/2026		JPA961000166	JPA961000166	1			JPY		383563995	GOLLBETTY	CHAKURA	Run Run Run Records		H3		JP				
02/01/2026	02/28/2026		BRABZ0300191	BRABZ0300191	10			JPY		203970580	Cecilia Dale	What a Wonderful World	LD&K international		H3		JP				
02/01/2026	02/28/2026		JPA960720009	JPA960720009	9			JPY		214989989	極東ラヴァーズオーケストラ	3月9日	LD&K universe		H3		JP				
02/01/2026	02/28/2026		JPA960900195	JPA960900195	13			JPY		343512145	Youmou to Ohana	ただいま、おかえり	Living Records Tokyo*		S3		JP				
02/01/2026	02/28/2026		JPA962080331	JPA962080331	1			JPY		1536140751	Ibe CALLER	GIRLFRIEND	TONIGHT RECORDS		H3		JP				
